Date,NVDA,INTC,AMD,QCOM,TSM
2015-04-21,0.5314557552337646,25.059709548950195,2.3499999046325684,51.30308532714844,17.581787109375
2015-04-22,0.5374786853790283,25.26835823059082,2.2799999713897705,51.57989501953125,17.966135025024414
2015-04-23,0.5353102684020996,24.997894287109375,2.3299999237060547,51.1309928894043,18.312788009643555
2015-04-24,0.5307327508926392,24.789255142211914,2.299999952316284,51.0561637878418,18.772489547729492
2015-04-27,0.5348283648490906,25.11380386352539,2.3399999141693115,51.7968864440918,19.14929962158203
2015-04-28,0.5374786853790283,25.515625,2.309999942779541,52.111122131347656,18.847856521606445
2015-04-29,0.5333829522132874,25.4151668548584,2.2799999713897705,51.37788009643555,18.68206024169922
2015-04-30,0.5348283648490906,25.152437210083008,2.259999990463257,50.87660598754883,18.418296813964844
2015-05-01,0.548078715801239,25.82471466064453,2.309999942779541,51.19083786010742,18.644376754760742
2015-05-04,0.5447059273719788,25.83245086669922,2.309999942779541,51.6696891784668,18.327863693237305
2015-05-05,0.5307327508926392,25.404375076293945,2.2799999713897705,51.1534423828125,18.305252075195312
2015-05-06,0.5324194431304932,25.077468872070312,2.2899999618530273,50.73444366455078,18.425830841064453
2015-05-07,0.5418151021003723,25.093046188354492,2.319999933242798,51.198333740234375,18.365543365478516
2015-05-08,0.501823365688324,25.528900146484375,2.309999942779541,51.93156433105469,18.501190185546875
2015-05-11,0.49700507521629333,25.443286895751953,2.319999933242798,51.662208557128906,18.365543365478516
2015-05-12,0.501823365688324,25.1008243560791,2.3499999046325684,51.46768569946289,18.37307357788086
2015-05-13,0.5047141313552856,25.404375076293945,2.369999885559082,52.17097473144531,18.418296813964844
2015-05-14,0.5129052400588989,25.66122055053711,2.3299999237060547,52.76203536987305,18.395692825317383
2015-05-15,0.5131464004516602,25.676786422729492,2.319999933242798,53.16604995727539,18.508726119995117
2015-05-18,0.512423574924469,26.003681182861328,2.3499999046325684,52.68721008300781,18.395692825317383
2015-05-19,0.509228527545929,25.80130958557129,2.2799999713897705,52.088680267333984,18.531339645385742
2015-05-20,0.509228527545929,25.97254753112793,2.319999933242798,51.834285736083984,18.523799896240234
2015-05-21,0.5055983066558838,26.112648010253906,2.2799999713897705,52.44032669067383,18.267568588256836
2015-05-22,0.5048720836639404,26.034812927246094,2.2799999713897705,52.00636672973633,18.237428665161133
2015-05-26,0.5017257928848267,25.762393951416016,2.2200000286102295,51.894142150878906,18.282642364501953
2015-05-27,0.528590977191925,26.237171173095703,2.2799999713897705,53.13614273071289,18.538877487182617
2015-05-28,0.5358518362045288,26.470664978027344,2.2699999809265137,52.82188415527344,18.425830841064453
2015-05-29,0.5356096029281616,26.820913314819336,2.2799999713897705,52.1335563659668,18.297714233398438
2015-06-01,0.5416606068611145,26.392833709716797,2.25,52.29930114746094,18.192214965820312
2015-06-02,0.5310113430023193,25.894712448120117,2.299999952316284,52.24656677246094,17.838014602661133
2015-06-03,0.5252026915550232,25.47442054748535,2.2799999713897705,52.630802154541016,17.830476760864258
2015-06-04,0.5346416234970093,25.14752197265625,2.3299999237060547,51.90754699707031,17.318017959594727
2015-06-05,0.538756251335144,24.78171157836914,2.3299999237060547,51.42539978027344,17.227588653564453
2015-06-08,0.5264127850532532,24.361421585083008,2.309999942779541,50.68708801269531,17.06932830810547
2015-06-09,0.5290751457214355,24.322505950927734,2.2899999618530273,50.35559844970703,17.20497703552246
2015-06-10,0.5196358561515808,24.766145706176758,2.319999933242798,50.70969009399414,17.581787109375
2015-06-11,0.5252026915550232,24.78949737548828,2.319999933242798,50.92816162109375,17.717435836791992
2015-06-12,0.5109228491783142,24.376985549926758,2.309999942779541,50.498748779296875,17.838014602661133
2015-06-15,0.5099547505378723,24.43147087097168,2.319999933242798,50.19737243652344,17.529029846191406
2015-06-16,0.5162473917007446,24.62605094909668,2.3499999046325684,50.0693244934082,17.77018928527832
2015-06-17,0.5222982168197632,24.867334365844727,2.4700000286102295,50.13713455200195,17.785259246826172
2015-06-18,0.5310113430023193,25.202011108398438,2.5199999809265137,50.74736022949219,17.905841827392578
2015-06-19,0.5293172001838684,24.96072769165039,2.5799999237060547,50.385738372802734,17.634536743164062
2015-06-22,0.527138888835907,25.108610153198242,2.619999885559082,50.74736022949219,17.966135025024414
2015-06-23,0.5135850310325623,24.97629737854004,2.609999895095825,50.46107482910156,18.033952713012695
2015-06-24,0.508502721786499,24.836200714111328,2.619999885559082,49.23308181762695,18.011341094970703
2015-06-25,0.5123750567436218,24.898460388183594,2.5799999237060547,49.16527557373047,18.146989822387695
2015-06-26,0.5019676089286804,24.143489837646484,2.4700000286102295,48.72077941894531,17.807863235473633
2015-06-29,0.4869619309902191,23.653152465820312,2.3399999141693115,47.17634582519531,17.401979446411133
2015-06-30,0.48671993613243103,23.676498413085938,2.4000000953674316,47.18388748168945,17.6585750579834
2015-07-01,0.4937387704849243,23.489704132080078,2.4200000762939453,47.38730239868164,17.829639434814453
2015-07-02,0.49422281980514526,23.785463333129883,2.5299999713897705,47.54551315307617,18.00070571899414
2015-07-06,0.48817208409309387,23.380735397338867,2.4700000286102295,47.54551315307617,17.837413787841797
2015-07-07,0.4789750277996063,23.271772384643555,2.0899999141693115,47.31196212768555,17.852970123291016
2015-07-08,0.47558656334877014,22.9604434967041,2.009999990463257,46.641456604003906,17.285343170166016
2015-07-09,0.4697779715061188,22.516801834106445,1.9800000190734863,46.60379409790039,17.277563095092773
2015-07-10,0.4780069887638092,22.703598022460938,1.9600000381469727,47.25922393798828,17.549718856811523
2015-07-13,0.48115333914756775,23.139455795288086,1.9600000381469727,47.786582946777344,17.77521324157715
2015-07-14,0.4813953936100006,23.077194213867188,2.049999952316284,48.17081069946289,17.728557586669922
2015-07-15,0.4780069887638092,23.10833168029785,1.9600000381469727,48.125606536865234,17.541940689086914
2015-07-16,0.4886561930179596,23.271772384643555,1.8700000047683716,48.630374908447266,17.67411994934082
2015-07-17,0.48575183749198914,22.93709373474121,1.7899999618530273,48.4721565246582,17.90740203857422
2015-07-20,0.47679680585861206,22.64912223815918,1.7999999523162842,48.05780029296875,17.80631446838379
2015-07-21,0.4789750277996063,22.353351593017578,1.7999999523162842,49.074859619140625,17.790760040283203
2015-07-22,0.4697779715061188,22.267742156982422,1.7899999618530273,48.359153747558594,17.277563095092773
2015-07-23,0.47558656334877014,22.25995635986328,1.7599999904632568,46.54350662231445,17.347545623779297
2015-07-24,0.47001999616622925,21.839662551879883,1.6699999570846558,46.438053131103516,16.826580047607422
2015-07-27,0.46735766530036926,22.065378189086914,1.6200000047683716,46.69419860839844,16.81879997253418
2015-07-28,0.4775228798389435,22.540149688720703,1.7699999809265137,47.537967681884766,17.013193130493164
2015-07-29,0.483331561088562,22.57906723022461,1.9600000381469727,47.5907096862793,17.19203758239746
2015-07-30,0.48454180359840393,22.501239776611328,1.9299999475479126,48.5249137878418,17.65079689025879
2015-07-31,0.48284754157066345,22.532371520996094,1.9299999475479126,48.50983428955078,17.19203758239746
2015-08-03,0.4910762906074524,22.610200881958008,2.200000047683716,48.53996276855469,16.888782501220703
2015-08-04,0.4930127263069153,22.67247200012207,2.130000114440918,47.801658630371094,16.67884063720703
2015-08-05,0.4980953335762024,22.852968215942383,2.1600000858306885,48.125606536865234,16.803251266479492
2015-08-06,0.494949072599411,22.76663589477539,2.109999895095825,47.34210205078125,16.54665184020996
2015-08-07,0.556182324886322,22.66461944580078,2.0899999141693115,47.477699279785156,16.35226058959961
2015-08-10,0.5755447149276733,23.26105499267578,1.9299999475479126,47.57564926147461,16.803251266479492
2015-08-11,0.5726402401924133,22.735254287719727,1.899999976158142,47.123619079589844,16.196748733520508
2015-08-12,0.5740922093391418,23.11979866027832,1.899999976158142,47.14622116088867,16.134540557861328
2015-08-13,0.5692518949508667,22.656768798828125,1.7899999618530273,46.73186111450195,15.97125244140625
2015-08-14,0.5697358846664429,22.77448081970215,1.840000033378601,46.641456604003906,15.846840858459473
2015-08-17,0.5661052465438843,22.821575164794922,1.7999999523162842,46.76199722290039,15.769081115722656
2015-08-18,0.5609530210494995,22.68816566467285,1.7999999523162842,46.196956634521484,15.57469367980957
2015-08-19,0.5587655901908875,22.25653076171875,1.7999999523162842,46.09150314331055,15.48138427734375
2015-08-20,0.5385924577713013,21.605159759521484,1.7000000476837158,45.315521240234375,15.248112678527832
2015-08-21,0.5218223333358765,20.843917846679688,1.7799999713897705,43.401954650878906,14.680487632751465
2015-08-24,0.5033506751060486,20.600631713867188,1.75,41.646568298339844,14.587180137634277
2015-08-25,0.49289971590042114,20.302417755126953,1.659999966621399,40.59186553955078,14.587180137634277
2015-08-26,0.5300857424736023,21.424654006958008,1.7200000286102295,42.68623352050781,15.12370491027832
2015-08-27,0.5500158071517944,21.7542724609375,1.7799999713897705,43.21360397338867,15.504714012145996
2015-08-28,0.5524460673332214,22.30361557006836,1.850000023841858,43.281410217285156,15.55136775970459
2015-08-31,0.5463698506355286,22.397790908813477,1.809999942779541,42.985107421875,15.45805835723877
2015-09-01,0.5240097045898438,21.832746505737305,1.7100000381469727,41.7999382019043,15.092599868774414
2015-09-02,0.5398077368736267,22.444881439208984,1.7699999809265137,42.43811798095703,15.504714012145996
2015-09-03,0.5412660837173462,22.821575164794922,1.7899999618530273,42.202598571777344,15.605790138244629
2015-09-04,0.5286276340484619,22.382095336914062,1.8200000524520874,41.245338439941406,15.294769287109375
2015-09-08,0.5512309670448303,23.15118408203125,1.8799999952316284,41.93669891357422,15.590241432189941
2015-09-09,0.5402937531471252,22.947141647338867,1.850000023841858,41.26813507080078,15.45805835723877
2015-09-10,0.5488005876541138,22.970685958862305,1.840000033378601,42.03546905517578,15.318098068237305
2015-09-11,0.5505018830299377,23.127647399902344,2.009999990463257,41.52643585205078,15.473607063293457
2015-09-14,0.5514739751815796,23.06485939025879,1.8200000524520874,41.26054763793945,15.582467079162598
2015-09-15,0.5575501322746277,23.331684112548828,1.8600000143051147,41.68598556518555,15.854619026184082
2015-09-16,0.5614389181137085,23.363073348999023,1.8899999856948853,41.93669891357422,16.072338104248047
2015-09-17,0.5665429830551147,23.315994262695312,1.8899999856948853,41.76955032348633,16.064563751220703
2015-09-18,0.5660567879676819,22.77448081970215,1.8700000047683716,41.36690902709961,16.025684356689453
2015-09-21,0.5718898773193359,22.884353637695312,1.809999942779541,41.32133483886719,15.96347427368164
2015-09-22,0.556334912776947,22.499813079833984,1.7300000190734863,40.97943878173828,15.512486457824707
2015-09-23,0.5590084195137024,22.554746627807617,1.7000000476837158,40.690757751464844,15.559141159057617
2015-09-24,0.5697026252746582,22.350706100463867,1.7200000286102295,40.47042465209961,15.543590545654297
2015-09-25,0.5738345384597778,22.609682083129883,1.7100000381469727,40.43244171142578,15.590241432189941
2015-09-28,0.5662999153137207,22.57044219970703,1.659999966621399,39.91584396362305,15.263665199279785
2015-09-29,0.5762649774551392,22.947141647338867,1.6699999570846558,39.83226013183594,15.465829849243164
2015-09-30,0.5991111397743225,23.6534481048584,1.7200000286102295,40.81989669799805,16.134540557861328
2015-10-01,0.5874450206756592,23.5435791015625,1.7400000095367432,40.40205001831055,16.220075607299805
2015-10-02,0.6027569770812988,23.943815231323242,1.8300000429153442,41.837928771972656,16.142316818237305
2015-10-05,0.6178258657455444,24.4931697845459,1.7999999523162842,42.7192268371582,16.63996124267578
2015-10-06,0.6258465051651001,24.909103393554688,1.8300000429153442,42.787593841552734,16.50777244567871
2015-10-07,0.632408618927002,25.364282608032227,1.8600000143051147,43.007896423339844,17.052072525024414
2015-10-08,0.636054515838623,25.5212345123291,1.9299999475479126,43.805606842041016,17.300891876220703
2015-10-09,0.6336238384246826,25.2230224609375,1.9600000381469727,43.89678192138672,17.067625045776367
2015-10-12,0.6404292583465576,25.2779541015625,1.8700000047683716,43.90437698364258,17.176481246948242
2015-10-13,0.6416445374488831,25.144540786743164,1.9199999570846558,43.691650390625,17.05984878540039
2015-10-14,0.6649770140647888,25.74098014831543,1.9500000476837158,44.54255294799805,17.370874404907227
2015-10-15,0.6666783094406128,25.701744079589844,1.9700000286102295,45.021175384521484,17.067625045776367
2015-10-16,0.6771295070648193,25.9293270111084,1.940000057220459,45.51498794555664,17.230913162231445
2015-10-19,0.6759140491485596,26.3609619140625,2.009999990463257,44.89960861206055,17.285343170166016
2015-10-20,0.6749419569969177,26.24324607849121,2.0199999809265137,44.82364273071289,17.347545623779297
2015-10-21,0.6661922931671143,26.188302993774414,2.0999999046325684,44.80084991455078,17.277563095092773
2015-10-22,0.6902539730072021,26.996641159057617,2.140000104904175,45.910037994384766,17.503063201904297
2015-10-23,0.6948718428611755,27.389034271240234,2.2100000381469727,46.13795471191406,17.471961975097656
2015-10-26,0.6917123198509216,27.145748138427734,2.1500000953674316,44.98318099975586,17.230913162231445
2015-10-27,0.6912261247634888,27.051578521728516,2.1500000953674316,45.0363655090332,17.26201820373535
2015-10-28,0.6968162059783936,27.239925384521484,2.180000066757202,45.78848648071289,17.168704986572266
2015-10-29,0.6727544665336609,26.706270217895508,2.130000114440918,45.583377838134766,16.966535568237305
2015-10-30,0.6895248889923096,26.572851181030273,2.119999885559082,45.14272689819336,17.07539939880371
2015-11-02,0.6975452899932861,26.769052505493164,2.190000057220459,46.069583892822266,17.18425941467285
2015-11-03,0.6926843523979187,26.92599868774414,2.2799999713897705,46.24432373046875,17.705228805541992
2015-11-04,0.6812611222267151,26.989229202270508,2.200000047683716,45.7808952331543,18.311729431152344
2015-11-05,0.6734836101531982,26.870685577392578,2.200000047683716,38.79903793334961,17.868511199951172
2015-11-06,0.7668138146400452,26.744230270385742,2.1500000953674316,40.584388732910156,17.74410629272461
2015-11-09,0.7634111642837524,26.356977462768555,2.109999895095825,40.219722747802734,17.852970123291016
2015-11-10,0.7488281726837158,26.246335983276367,2.0199999809265137,39.71070861816406,17.503063201904297
2015-11-11,0.7415368556976318,25.9697265625,2.069999933242798,40.151336669921875,17.557493209838867
2015-11-12,0.7388634085655212,25.606176376342773,2.0,39.94623565673828,17.293121337890625
2015-11-13,0.7242804169654846,25.37698745727539,1.9900000095367432,39.459991455078125,17.02096176147461
2015-11-16,0.7388634085655212,25.369083404541016,1.9900000095367432,40.090579986572266,17.37864875793457
2015-11-17,0.7388634085655212,25.795854568481445,1.9800000190734863,40.2501220703125,17.510835647583008
2015-11-18,0.7570393085479736,26.206823348999023,2.119999885559082,36.46669006347656,17.510835647583008
2015-11-19,0.7592350244522095,27.10776710510254,2.140000104904175,36.76298141479492,17.627473831176758
2015-11-20,0.7658220529556274,27.39229965209961,2.2200000286102295,37.69743347167969,17.75188446044922
2015-11-23,0.7543554902076721,27.250041961669922,2.2200000286102295,37.20363998413086,17.549718856811523
2015-11-24,0.7604547739028931,27.155187606811523,2.3399999141693115,37.537906646728516,17.495283126831055
2015-11-25,0.759478747844696,27.226327896118164,2.380000114440918,37.30238723754883,17.541940689086914
2015-11-27,0.7658220529556274,27.23422622680664,2.3299999237060547,37.24101257324219,17.45640754699707
2015-11-30,0.7738731503486633,27.479228973388672,2.359999895095825,37.43281173706055,17.697450637817383
2015-12-01,0.7990019917488098,27.73212242126465,2.3399999141693115,37.824100494384766,18.101789474487305
2015-12-02,0.7929027080535889,27.526655197143555,2.2699999809265137,39.780513763427734,18.031810760498047
2015-12-03,0.7911949753761292,26.902299880981445,2.2300000190734863,39.43528366088867,17.829639434814453
2015-12-04,0.8233990669250488,27.613571166992188,2.2799999713897705,40.156463623046875,18.12511444091797
2015-12-07,0.8077850341796875,27.653091430664062,2.359999895095825,40.22550964355469,18.070690155029297
2015-12-08,0.8187635540962219,27.46341896057129,2.390000104904175,37.96220016479492,17.946273803710938
2015-12-09,0.7980261445045471,27.510835647583008,2.3499999046325684,37.27937316894531,17.67411994934082
2015-12-10,0.8046131730079651,27.479228973388672,2.450000047683716,37.2640266418457,17.611919403076172
2015-12-11,0.7926585078239441,27.084060668945312,2.359999895095825,36.41241455078125,17.24646759033203
2015-12-14,0.794610321521759,27.24213409423828,2.3399999141693115,35.92906951904297,17.277563095092773
2015-12-15,0.804369330406189,27.803245544433594,2.359999895095825,36.8420524597168,17.74410629272461
2015-12-16,0.8092487454414368,27.898090362548828,2.5399999618530273,36.88041687011719,18.00847816467285
2015-12-17,0.7970501780509949,27.58986473083496,2.559999942779541,36.47378921508789,17.852970123291016
2015-12-18,0.7841196656227112,26.767942428588867,2.450000047683716,36.38938903808594,17.829639434814453
2015-12-21,0.8026614785194397,27.060354232788086,2.5299999713897705,37.4098014831543,17.845190048217773
2015-12-22,0.8033932447433472,27.447612762451172,2.7699999809265137,37.647647857666016,17.930721282958984
2015-12-23,0.8065650463104248,27.660995483398438,2.8299999237060547,37.624629974365234,17.946273803710938
2015-12-24,0.8092487454414368,27.64519500732422,2.9200000762939453,38.01591110229492,18.00070571899414
2015-12-28,0.808516800403595,27.60567283630371,3.0,38.038917541503906,17.891845703125
2015-12-29,0.8216913342475891,28.008729934692383,3.0,39.036319732666016,17.946273803710938
2015-12-30,0.8146159648895264,27.653091430664062,2.9800000190734863,38.67570877075195,17.790760040283203
2015-12-31,0.8041252493858337,27.226327896118164,2.869999885559082,38.35348892211914,17.68968391418457
2016-01-04,0.789730966091156,26.862781524658203,2.7699999809265137,38.453216552734375,17.176481246948242
2016-01-05,0.802417516708374,26.736331939697266,2.75,37.70134353637695,17.067625045776367
2016-01-06,0.769237756729126,26.143596649169922,2.509999990463257,37.31774139404297,16.593305587768555
2016-01-07,0.738741397857666,25.163606643676758,2.2799999713897705,35.39968490600586,16.406694412231445
2016-01-08,0.722883403301239,24.902803421020508,2.140000104904175,35.20018768310547,16.181194305419922
2016-01-11,0.7241031527519226,25.33747100830078,2.3399999141693115,35.345970153808594,16.27450942993164
2016-01-12,0.736301600933075,25.827472686767578,2.390000104904175,35.69122314453125,16.134540557861328
2016-01-13,0.7138563394546509,25.218929290771484,2.25,35.36898422241211,15.924598693847656
2016-01-14,0.6994621753692627,25.8748836517334,2.2100000381469727,36.61956024169922,16.966535568237305
2016-01-15,0.6614028811454773,23.519752502441406,2.0299999713897705,35.1541748046875,16.406694412231445
2016-01-19,0.6667700409889221,23.551361083984375,1.9500000476837158,35.36131286621094,16.842126846313477
2016-01-20,0.6704298853874207,23.385393142700195,1.7999999523162842,35.238563537597656,16.398916244506836
2016-01-21,0.6782367825508118,23.440723419189453,2.0899999141693115,36.09785461425781,16.585529327392578
2016-01-22,0.6940947771072388,23.654102325439453,2.0199999809265137,36.88041687011719,17.052072525024414
2016-01-25,0.6933628916740417,23.393301010131836,2.119999885559082,36.50448226928711,16.943212509155273
2016-01-26,0.7001939415931702,23.66200828552246,2.069999933242798,37.22567367553711,16.787700653076172
2016-01-27,0.6918992400169373,23.559268951416016,2.130000114440918,36.46611404418945,16.857675552368164
2016-01-28,0.6843361854553223,23.68571662902832,2.0799999237060547,33.4432487487793,16.81879997253418
2016-01-29,0.7145883440971375,24.515552520751953,2.200000047683716,34.78590393066406,17.37864875793457
2016-02-01,0.7148323059082031,24.35748863220215,2.140000104904175,35.37666320800781,17.464183807373047
2016-02-02,0.6845799088478088,23.551361083984375,1.9900000095367432,33.10568618774414,17.541940689086914
2016-02-03,0.6879955530166626,23.391908645629883,2.069999933242798,34.317901611328125,17.82185935974121
2016-02-04,0.6882396340370178,23.73473358154297,2.0899999141693115,35.031410217285156,18.062910079956055
2016-02-05,0.6448127627372742,23.152729034423828,1.9800000190734863,33.773162841796875,17.68968391418457
2016-02-08,0.6152926683425903,22.977323532104492,1.9299999475479126,33.673423767089844,17.728557586669922
2016-02-09,0.6218796372413635,22.969348907470703,1.899999976158142,33.45860290527344,17.541940689086914
2016-02-10,0.6204160451889038,22.506933212280273,1.840000033378601,32.95991134643555,17.339771270751953
2016-02-11,0.6172443628311157,22.49896240234375,1.8600000143051147,32.9906005859375,17.10650634765625
2016-02-12,0.6277348399162292,22.833824157714844,1.8300000429153442,34.18746566772461,17.293121337890625
2016-02-16,0.6584753394126892,22.945438385009766,1.8300000429153442,35.85233688354492,18.148441314697266
2016-02-17,0.6748213171958923,23.49555778503418,1.899999976158142,37.14126968383789,18.381710052490234
2016-02-18,0.7328859567642212,23.455692291259766,1.909999966621399,37.65531539916992,18.506122589111328
2016-02-19,0.742644727230072,22.889625549316406,1.909999966621399,37.916168212890625,18.490575790405273
2016-02-22,0.7689936757087708,23.399883270263672,2.009999990463257,39.343196868896484,18.630535125732422
2016-02-23,0.7709453701972961,22.961374282836914,1.9700000286102295,38.68339920043945,18.195096969604492
2016-02-24,0.7763127684593201,23.272321701049805,2.0199999809265137,39.52733612060547,18.21064567565918
